Feb 26 18:13:46 cs219-laptop kernel: [ 1478.769628] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 1, tx_rate: 54M, loss ratio: 0, window size: 80
Feb 26 18:19:56 cs219-laptop kernel: [ 1504.323915] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 233901, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:19:56 cs219-laptop kernel: [ 1504.329013] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 233981, tx_rate: 48M, loss ratio: 5, window size: 80
Feb 26 18:19:56 cs219-laptop kernel: [ 1504.341392] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 234061, tx_rate: 48M, loss ratio: 15, window size: 80
Feb 26 18:19:56 cs219-laptop kernel: [ 1504.346757] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 234141, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:19:56 cs219-laptop kernel: [ 1504.354324] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 234221, tx_rate: 48M, loss ratio: 19, window size: 80
Feb 26 18:19:56 cs219-laptop kernel: [ 1504.365222] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 234301, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:19:56 cs219-laptop kernel: [ 1504.370304] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 234381, tx_rate: 48M, loss ratio: 14, window size: 80
Feb 26 18:19:57 cs219-laptop kernel: [ 1504.375509] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 234461, tx_rate: 48M, loss ratio: 5, window size: 80
Feb 26 18:19:57 cs219-laptop kernel: [ 1504.384862] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 234541, tx_rate: 48M, loss ratio: 16, window size: 80
Feb 26 18:19:57 cs219-laptop kernel: [ 1504.390546] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 234621, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:19:57 cs219-laptop kernel: [ 1504.397783] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 234701, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:19:57 cs219-laptop kernel: [ 1504.403363] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 234781, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:19:57 cs219-laptop kernel: [ 1504.408537] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 234861, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:19:57 cs219-laptop kernel: [ 1504.413435] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 234941, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:19:57 cs219-laptop kernel: [ 1504.419870] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 235021, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:19:57 cs219-laptop kernel: [ 1504.424882] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 235101, tx_rate: 48M, loss ratio: 17, window size: 80
Feb 26 18:19:57 cs219-laptop kernel: [ 1504.430116] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 235181, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:19:58 cs219-laptop kernel: [ 1504.436306] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 235261, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:19:58 cs219-laptop kernel: [ 1504.441206] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 235341, tx_rate: 48M, loss ratio: 6, window size: 80
Feb 26 18:19:58 cs219-laptop kernel: [ 1504.446079] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 235421, tx_rate: 48M, loss ratio: 6, window size: 80
Feb 26 18:19:58 cs219-laptop kernel: [ 1504.453611] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 235501, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:19:58 cs219-laptop kernel: [ 1504.458173] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 235581, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:19:58 cs219-laptop kernel: [ 1504.467848] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 235661, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:19:58 cs219-laptop kernel: [ 1504.472274] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 235741, tx_rate: 48M, loss ratio: 5, window size: 80
Feb 26 18:19:58 cs219-laptop kernel: [ 1504.478140] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 235821, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:19:58 cs219-laptop kernel: [ 1504.488498] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 235901, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:19:58 cs219-laptop kernel: [ 1504.503279] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 235981, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:19:58 cs219-laptop kernel: [ 1504.514087] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 236061, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:19:59 cs219-laptop kernel: [ 1504.519225] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 236141, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:19:59 cs219-laptop kernel: [ 1504.524466] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 236221, tx_rate: 48M, loss ratio: 6, window size: 80
Feb 26 18:19:59 cs219-laptop kernel: [ 1504.534570] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 236301, tx_rate: 54M, loss ratio: 3, window size: 80
Feb 26 18:19:59 cs219-laptop kernel: [ 1504.539185] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 236381, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:19:59 cs219-laptop kernel: [ 1504.551965] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 236461, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:19:59 cs219-laptop kernel: [ 1504.557984] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 236541, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:19:59 cs219-laptop kernel: [ 1504.564456] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 236621, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:19:59 cs219-laptop kernel: [ 1504.570312] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 236701, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:19:59 cs219-laptop kernel: [ 1504.574581] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 236781, tx_rate: 48M, loss ratio: 17, window size: 80
Feb 26 18:19:59 cs219-laptop kernel: [ 1504.591757] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 236861, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:19:59 cs219-laptop kernel: [ 1504.596633] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 236941, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:19:59 cs219-laptop kernel: [ 1504.616468] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 237021, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:20:00 cs219-laptop kernel: [ 1504.621732] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 237101, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:20:00 cs219-laptop kernel: [ 1504.626974] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 237181, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:20:00 cs219-laptop kernel: [ 1504.639265] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 237261, tx_rate: 48M, loss ratio: 14, window size: 80
Feb 26 18:20:00 cs219-laptop kernel: [ 1504.654385] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 237341, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:20:00 cs219-laptop kernel: [ 1504.659298] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 237421, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:20:00 cs219-laptop kernel: [ 1504.664015] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 237501, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:20:00 cs219-laptop kernel: [ 1504.695133] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 237581, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:20:00 cs219-laptop kernel: [ 1504.699774] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 237661, tx_rate: 54M, loss ratio: 4, window size: 80
Feb 26 18:20:00 cs219-laptop kernel: [ 1504.706082] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 237741, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:20:00 cs219-laptop kernel: [ 1504.721070] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 237821, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:20:00 cs219-laptop kernel: [ 1504.731678] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 237901, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:20:01 cs219-laptop kernel: [ 1504.736977] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 237981, tx_rate: 48M, loss ratio: 15, window size: 80
Feb 26 18:20:01 cs219-laptop kernel: [ 1504.746027] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 238061, tx_rate: 48M, loss ratio: 19, window size: 80
Feb 26 18:20:01 cs219-laptop kernel: [ 1504.751201] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 238141, tx_rate: 54M, loss ratio: 3, window size: 80
Feb 26 18:20:01 cs219-laptop kernel: [ 1504.755793] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 238221, tx_rate: 54M, loss ratio: 6, window size: 80
Feb 26 18:20:01 cs219-laptop kernel: [ 1504.767254] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 238301, tx_rate: 48M, loss ratio: 17, window size: 80
Feb 26 18:20:01 cs219-laptop kernel: [ 1504.773524] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 238381, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:20:01 cs219-laptop kernel: [ 1504.777952] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 238461, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:20:01 cs219-laptop kernel: [ 1504.782450] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 238541, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:20:01 cs219-laptop kernel: [ 1504.789480] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 238621, tx_rate: 48M, loss ratio: 6, window size: 80
Feb 26 18:20:01 cs219-laptop kernel: [ 1504.796546] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 238701, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:20:01 cs219-laptop kernel: [ 1504.802355] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 238781, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:20:01 cs219-laptop kernel: [ 1504.806786] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 238861, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:20:02 cs219-laptop kernel: [ 1504.815823] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 238941, tx_rate: 48M, loss ratio: 15, window size: 80
Feb 26 18:20:02 cs219-laptop kernel: [ 1504.822968] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 239021, tx_rate: 54M, loss ratio: 3, window size: 80
Feb 26 18:20:02 cs219-laptop kernel: [ 1504.828213] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 239101, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:20:02 cs219-laptop kernel: [ 1504.832688] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 239181, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:20:02 cs219-laptop kernel: [ 1504.841349] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 239261, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:20:02 cs219-laptop kernel: [ 1504.845772] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 239341, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:20:02 cs219-laptop kernel: [ 1504.856045] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 239421, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:20:02 cs219-laptop kernel: [ 1504.860709] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 239501, tx_rate: 48M, loss ratio: 14, window size: 80
Feb 26 18:20:02 cs219-laptop kernel: [ 1504.870590] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 239581, tx_rate: 48M, loss ratio: 6, window size: 80
Feb 26 18:20:02 cs219-laptop kernel: [ 1504.885660] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 239661, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:20:02 cs219-laptop kernel: [ 1504.894444] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 239741, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:20:03 cs219-laptop kernel: [ 1504.899696] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 239821, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:20:03 cs219-laptop kernel: [ 1504.904402] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 239901, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:20:03 cs219-laptop kernel: [ 1504.914505] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 239981, tx_rate: 48M, loss ratio: 14, window size: 80
Feb 26 18:20:03 cs219-laptop kernel: [ 1504.919544] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 240061, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:20:03 cs219-laptop kernel: [ 1504.925097] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 240141, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:20:03 cs219-laptop kernel: [ 1504.935624] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 240221, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:20:03 cs219-laptop kernel: [ 1504.940179] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 240301, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:20:03 cs219-laptop kernel: [ 1504.945021] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 240381, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:20:03 cs219-laptop kernel: [ 1504.952693] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 240461, tx_rate: 48M, loss ratio: 14, window size: 80
Feb 26 18:20:03 cs219-laptop kernel: [ 1504.957053] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 240541, tx_rate: 48M, loss ratio: 5, window size: 80
Feb 26 18:20:03 cs219-laptop kernel: [ 1504.965790] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 240621, tx_rate: 54M, loss ratio: 4, window size: 80
Feb 26 18:20:04 cs219-laptop kernel: [ 1504.970858] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 240701, tx_rate: 54M, loss ratio: 4, window size: 80
Feb 26 18:20:04 cs219-laptop kernel: [ 1504.978592] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 240781, tx_rate: 54M, loss ratio: 9, window size: 80
Feb 26 18:20:04 cs219-laptop kernel: [ 1504.989268] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 240861, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:20:04 cs219-laptop kernel: [ 1504.993633] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 240941, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:20:04 cs219-laptop kernel: [ 1504.997887] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 241021, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:20:04 cs219-laptop kernel: [ 1505.007570] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 241101, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:20:04 cs219-laptop kernel: [ 1505.012468] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 241181, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:20:04 cs219-laptop kernel: [ 1505.024339] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 241261, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:20:04 cs219-laptop kernel: [ 1505.029619] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 241341, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:20:04 cs219-laptop kernel: [ 1505.033673] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 241421, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:20:04 cs219-laptop kernel: [ 1505.041830] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 241501, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:20:04 cs219-laptop kernel: [ 1505.046182] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 241581, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:20:04 cs219-laptop kernel: [ 1505.068624] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 241661, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:20:05 cs219-laptop kernel: [ 1505.074257] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 241741, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:20:05 cs219-laptop kernel: [ 1505.080136] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 241821, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:20:05 cs219-laptop kernel: [ 1505.092419] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 241901, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:20:05 cs219-laptop kernel: [ 1505.097307] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 241981, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:20:05 cs219-laptop kernel: [ 1505.106675] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 242061, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:20:05 cs219-laptop kernel: [ 1505.111442] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 242141, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:20:05 cs219-laptop kernel: [ 1505.119937] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 242221, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:20:05 cs219-laptop kernel: [ 1505.124577] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 242301, tx_rate: 48M, loss ratio: 6, window size: 80
Feb 26 18:20:05 cs219-laptop kernel: [ 1505.129046] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 242381, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:20:05 cs219-laptop kernel: [ 1505.140468] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 242461, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:20:05 cs219-laptop kernel: [ 1505.145573] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 242541, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:20:05 cs219-laptop kernel: [ 1505.149819] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 242621, tx_rate: 48M, loss ratio: 5, window size: 80
Feb 26 18:20:06 cs219-laptop kernel: [ 1505.154378] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 242701, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:20:06 cs219-laptop kernel: [ 1505.162197] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 242781, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:20:06 cs219-laptop kernel: [ 1505.167254] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 242861, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:20:06 cs219-laptop kernel: [ 1505.175528] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 242941, tx_rate: 48M, loss ratio: 6, window size: 80
Feb 26 18:20:06 cs219-laptop kernel: [ 1505.184222] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 243021, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:20:06 cs219-laptop kernel: [ 1505.196448] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 243101, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:20:06 cs219-laptop kernel: [ 1505.203848] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 243181, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:20:06 cs219-laptop kernel: [ 1505.208265] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 243261, tx_rate: 54M, loss ratio: 4, window size: 80
Feb 26 18:20:06 cs219-laptop kernel: [ 1505.214940] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 243341, tx_rate: 54M, loss ratio: 6, window size: 80
Feb 26 18:20:06 cs219-laptop kernel: [ 1505.219202] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 243421, tx_rate: 54M, loss ratio: 5, window size: 80
Feb 26 18:20:06 cs219-laptop kernel: [ 1505.225517] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 243501, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:20:06 cs219-laptop kernel: [ 1505.229618] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 243581, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:20:07 cs219-laptop kernel: [ 1505.241630] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 243661, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:20:07 cs219-laptop kernel: [ 1505.246259] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 243741, tx_rate: 48M, loss ratio: 16, window size: 80
Feb 26 18:20:07 cs219-laptop kernel: [ 1505.252281] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 243821, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:20:07 cs219-laptop kernel: [ 1505.257241] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 243901, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:20:07 cs219-laptop kernel: [ 1505.270163] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 243981, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:20:07 cs219-laptop kernel: [ 1505.276280] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 244061, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:20:07 cs219-laptop kernel: [ 1505.287195] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 244141, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:20:07 cs219-laptop kernel: [ 1505.292452] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 244221, tx_rate: 54M, loss ratio: 4, window size: 80
Feb 26 18:20:07 cs219-laptop kernel: [ 1505.302122] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 244301, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:20:07 cs219-laptop kernel: [ 1505.306367] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 244381, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:20:07 cs219-laptop kernel: [ 1505.314644] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 244461, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:20:08 cs219-laptop kernel: [ 1505.319716] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 244541, tx_rate: 48M, loss ratio: 6, window size: 80
Feb 26 18:20:08 cs219-laptop kernel: [ 1505.323865] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 244621, tx_rate: 48M, loss ratio: 5, window size: 80
Feb 26 18:20:08 cs219-laptop kernel: [ 1505.328207] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 244701, tx_rate: 48M, loss ratio: 6, window size: 80
Feb 26 18:20:08 cs219-laptop kernel: [ 1505.336861] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 244781, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:20:08 cs219-laptop kernel: [ 1505.342116] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 244861, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:20:08 cs219-laptop kernel: [ 1505.346401] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 244941, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:20:08 cs219-laptop kernel: [ 1505.354620] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 245021, tx_rate: 48M, loss ratio: 5, window size: 80
Feb 26 18:20:08 cs219-laptop kernel: [ 1505.362304] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 245101, tx_rate: 48M, loss ratio: 14, window size: 80
Feb 26 18:20:08 cs219-laptop kernel: [ 1505.368006] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 245181, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:20:08 cs219-laptop kernel: [ 1505.372044] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 245261, tx_rate: 48M, loss ratio: 6, window size: 80
Feb 26 18:20:09 cs219-laptop kernel: [ 1505.377431] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 245341, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:20:09 cs219-laptop kernel: [ 1505.390360] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 245421, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:20:09 cs219-laptop kernel: [ 1505.395748] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 245501, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:20:09 cs219-laptop kernel: [ 1505.401190] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 245581, tx_rate: 48M, loss ratio: 14, window size: 80
Feb 26 18:20:09 cs219-laptop kernel: [ 1505.406696] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 245661, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:20:09 cs219-laptop kernel: [ 1505.412144] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 245741, tx_rate: 48M, loss ratio: 5, window size: 80
Feb 26 18:20:09 cs219-laptop kernel: [ 1505.417120] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 245821, tx_rate: 54M, loss ratio: 4, window size: 80
Feb 26 18:20:09 cs219-laptop kernel: [ 1505.426179] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 245901, tx_rate: 54M, loss ratio: 8, window size: 80
Feb 26 18:20:09 cs219-laptop kernel: [ 1505.430887] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 245981, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:20:09 cs219-laptop kernel: [ 1505.438866] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 246061, tx_rate: 48M, loss ratio: 11, window size: 80
